Term	Index	Ancestors
GO:1990318	2434	0 2 540 1392 1395
GO:1990319	2435	0 2 540 1392
GO:0005585	2436	0 2 540 1393
GO:1990325	2437	0 2 540 1393
GO:0005584	2438	0 2 540 1393
GO:1990323	2439	0 2 540 1393
GO:0005586	2440	0 2 540 1393
GO:0005588	2441	0 2 540 1393
GO:0005592	2442	0 2 540 1393
GO:0005600	2443	0 2 540 548 1394 1410
GO:1990327	2444	0 2 540 548 1394 1410
GO:1990322	2445	0 2 540 548 1394 1410
GO:0005582	2446	0 2 540 1395
GO:0030938	2447	0 2 540 1395
GO:0005590	2448	0 2 540 1396
GO:0045266	2449	0 2 548 1406 1410
GO:0000274	2450	0 2 548 620 1406 1470
GO:0071129	2451	0 2 548 1410
GO:0071096	2452	0 2 548 1410
GO:0031913	2453	0 2 548 1410
GO:0070770	2454	0 2 548 1410
GO:0071119	2455	0 2 548 1410
GO:0045262	2456	0 2 548 1410 1428 2618
GO:0034995	2457	0 2 548 1410
GO:0070031	2458	0 2 548 1410
GO:0030132	2459	0 2 548 1410 1463 2661
GO:0071118	2460	0 2 548 1410
GO:0071123	2461	0 2 548 1410
GO:0070620	2462	0 2 548 1410
GO:0071124	2463	0 2 548 1410
GO:0005891	2464	0 2 444 548 993 1410 2044 3211 3774
GO:0070621	2465	0 2 548 1410
GO:0000222	2466	0 2 548 1410 1415 2610
GO:0070437	2467	0 2 548 1410
GO:0070619	2468	0 2 548 1410
GO:0008076	2469	0 2 444 548 993 1410 2044 3211 3770
GO:0071099	2470	0 2 548 1410
GO:0071115	2471	0 2 548 1410
GO:0071125	2472	0 2 548 1410
GO:0045278	2473	0 2 531 548 1113 1410 1475 2208
GO:0016027	2474	0 2 548 1410
GO:0070023	2475	0 2 548 1410
GO:0071080	2476	0 2 548 1410
GO:0071138	2477	0 2 548 1410
GO:0071053	2478	0 2 548 1410
GO:0070465	2479	0 2 548 1410
GO:0042611	2480	0 2 548 1410
GO:0071052	2481	0 2 548 1410
GO:0071062	2482	0 2 548 1410
GO:0070719	2483	0 2 548 1410
GO:0071098	2484	0 2 548 1410
GO:0071101	2485	0 2 548 1410
GO:0070030	2486	0 2 548 1410
GO:0044731	2487	0 2 548 1410
GO:1990398	2488	0 2 444 548 993 1410 2039 2052
GO:0035868	2489	0 2 548 1410
GO:0071060	2490	0 2 548 1410
GO:0097025	2491	0 2 548 1410
GO:0035866	2492	0 2 548 1410
GO:0070763	2493	0 2 548 1410
GO:0016014	2494	0 2 548 1410
GO:0097538	2495	0 2 548 1410
GO:0062136	2496	0 2 548 1410 1439
GO:0070024	2497	0 2 548 1410
GO:0071065	2498	0 2 548 1410
GO:0071137	2499	0 2 548 1410
GO:1990851	2500	0 2 548 1410
GO:0071183	2501	0 2 548 1410
GO:0005579	2502	0 2 548 1410 1464
GO:0071087	2503	0 2 548 1410
GO:0030122	2504	0 2 548 1410 1477 2688
GO:0070519	2505	0 2 548 1410
GO:0070720	2506	0 2 548 1410
GO:0070464	2507	0 2 548 1410
GO:0071085	2508	0 2 548 1410
GO:0044799	2509	0 2 531 548 1094 1410 1475 2186
GO:0030096	2510	0 2 548 1410 1419 2611
GO:0071127	2511	0 2 548 1410
GO:0034673	2512	0 2 548 1410
GO:0016342	2513	0 2 548 1410
GO:0000223	2514	0 2 548 1410 1428 2619
GO:0071068	2515	0 2 548 1410
GO:0071070	2516	0 2 548 1410
GO:0071120	2517	0 2 548 1410
GO:0071059	2518	0 2 548 1410
GO:0071121	2519	0 2 548 1410
GO:0070357	2520	0 2 548 1410
GO:0071113	2521	0 2 548 1410
GO:1990392	2522	0 2 548 1410
GO:0071100	2523	0 2 548 1410
GO:0035867	2524	0 2 548 1410
GO:0071134	2525	0 2 548 1410
GO:0070466	2526	0 2 548 1410
GO:0034662	2527	0 2 548 1410
GO:0070618	2528	0 2 548 1410
GO:0030094	2529	0 2 548 1410 1419 2612
GO:0070558	2530	0 2 548 1410
GO:0071116	2531	0 2 548 1410
GO:0071102	2532	0 2 548 1410
GO:0032997	2533	0 2 548 1410
GO:0071064	2534	0 2 548 1410
GO:0071131	2535	0 2 548 1410
GO:0070764	2536	0 2 548 1410
GO:0070017	2537	0 2 548 1410
GO:0045264	2538	0 2 548 1410 1415 2609
GO:0045268	2539	0 2 548 1410 1435
GO:0071082	2540	0 2 548 1410
GO:0016011	2541	0 2 548 1410
GO:0009921	2542	0 2 548 1410
GO:0071135	2543	0 2 548 1410
GO:0071069	2544	0 2 548 1410
GO:0071128	2545	0 2 548 1410
GO:0071095	2546	0 2 548 1410
GO:0071136	2547	0 2 548 1410
GO:0008282	2548	0 2 444 548 993 1410 2044 3211 3770
GO:0070450	2549	0 2 548 1410
GO:0045260	2550	0 2 548 1410 1479 2692
GO:0071094	2551	0 2 548 1410
GO:0005889	2552	0 2 444 548 993 1410 2051 3213
GO:0071122	2553	0 2 548 1410
GO:0071054	2554	0 2 548 1410
GO:0005890	2555	0 2 444 548 993 1410 2051 3213
GO:0071083	2556	0 2 548 1410
GO:0035003	2557	0 2 548 1410
GO:0070520	2558	0 2 548 1410
GO:0045270	2559	0 2 548 1410 1414
GO:0070515	2560	0 2 548 1410
GO:1990184	2561	0 2 548 1410
GO:0071081	2562	0 2 548 1410
GO:0071097	2563	0 2 548 1410
GO:0070518	2564	0 2 548 1410
GO:1990176	2565	0 2 548 1410
GO:0016013	2566	0 2 548 1410
GO:0071079	2567	0 2 548 1410
GO:0071112	2568	0 2 548 1410
GO:0048493	2569	0 2 531 548 1139 1410 2219
GO:0071061	2570	0 2 548 1410
GO:0071114	2571	0 2 548 1410
GO:0071084	2572	0 2 548 1410
GO:0019183	2573	0 2 444 548 993 1410 2044 3210
GO:1990270	2574	0 2 548 1410
GO:0016600	2575	0 2 548 1410
GO:0033181	2576	0 2 548 1410 1479 2691
GO:0045272	2577	0 2 444 531 548 993 1094 1410 1452 1475 2053
GO:0016935	2578	0 2 444 548 993 1410 2044 3210
GO:0071055	2579	0 2 548 1410
GO:0071132	2580	0 2 548 1410
GO:0045282	2581	0 2 531 548 1094 1410 1475 2192
GO:0070771	2582	0 2 548 1410
GO:0005922	2583	0 2 548 1410
GO:0016012	2584	0 2 548 1410
GO:0043190	2585	0 2 444 548 993 1410 2051
GO:0070769	2586	0 2 548 1410
GO:0070521	2587	0 2 548 1410
GO:0033281	2588	0 2 548 1410
GO:0034997	2589	0 2 548 1410
GO:0070435	2590	0 2 548 1410
GO:0071058	2591	0 2 548 1410
GO:0001518	2592	0 2 444 548 993 1410 2044 3211 3772
GO:0002095	2593	0 2 548 1410
GO:0070333	2594	0 2 548 1410
GO:0071126	2595	0 2 548 1410
GO:0031264	2596	0 2 548 1410
GO:0071117	2597	0 2 548 1410
GO:0070029	2598	0 2 548 1410
GO:0070334	2599	0 2 548 1410
GO:0071130	2600	0 2 548 1410
GO:0070718	2601	0 2 548 1410
GO:0045276	2602	0 2 444 531 548 993 1094 1113 1410 1475 2040
GO:0071056	2603	0 2 548 1410
GO:0071133	2604	0 2 548 1410
GO:0070436	2605	0 2 548 1410
GO:0016473	2606	0 2 548 1412
GO:0016474	2607	0 2 548 1412
GO:0005756	2608	0 2 548 620 1414 1470
GO:0045263	2609	0 2 548 1415
GO:0033179	2610	0 2 548 1415
GO:0009523	2611	0 2 548 1419
GO:0009522	2612	0 2 548 1419
GO:0000837	2613	0 2 531 548 564 614 1173 1421 1537 2726
GO:0000836	2614	0 2 531 548 564 614 1173 1421 1537 2726
GO:1990389	2615	0 2 531 548 564 614 1173 1421 1521 1537 2726
GO:1902500	2616	0 2 548 627 1423
GO:1902502	2617	0 2 548 627 1423
GO:0045261	2618	0 2 548 1428
GO:0033180	2619	0 2 548 1428
GO:0070768	2620	0 2 548 1432
GO:0070766	2621	0 2 548 1432
GO:0070554	2622	0 2 548 1432
GO:0070046	2623	0 2 548 1432
GO:0070033	2624	0 2 548 1432
GO:0070067	2625	0 2 548 1432
GO:0070044	2626	0 2 548 1432
GO:0070356	2627	0 2 548 1432
GO:0070032	2628	0 2 548 1432
GO:0070066	2629	0 2 548 1432
GO:0070065	2630	0 2 548 1432
GO:0070068	2631	0 2 548 1432
GO:0070045	2632	0 2 548 1432
GO:0070047	2633	0 2 548 1432
GO:0097654	2634	0 2 548 1432
GO:0070048	2635	0 2 548 1432
GO:0070049	2636	0 2 548 1432
GO:0070355	2637	0 2 548 1432
GO:0034998	2638	0 2 531 548 614 1173 1434
GO:0035000	2639	0 2 531 548 614 1173 1434
GO:0034999	2640	0 2 531 548 614 1173 1434
GO:0005754	2641	0 2 548 620 1435 1470
GO:0036266	2642	0 2 548 620 1438
GO:0005742	2643	0 2 548 620 1438
GO:0045320	2644	0 2 548 1457 1479 2692
GO:0009544	2645	0 2 548 1457
GO:0009655	2646	0 2 548 1457
GO:0030085	2647	0 2 548 1457
GO:0030095	2648	0 2 548 1419 1457 2611
GO:0033174	2649	0 2 548 1428 1457 2618
GO:0030093	2650	0 2 548 1419 1457 2612
GO:0009656	2651	0 2 548 1457
GO:0033175	2652	0 2 548 1415 1457 2609
GO:0097585	2653	0 2 531 548 564 614 1173 1459 1544
GO:0097586	2654	0 2 531 548 564 614 1173 1459 1544
GO:0097584	2655	0 2 531 548 564 614 1173 1459 1544
GO:0097582	2656	0 2 531 548 564 614 1173 1459 1544
GO:0097583	2657	0 2 531 548 564 614 1173 1459 1544
GO:0097651	2658	0 2 531 548 1173 1461 2243
GO:0035032	2659	0 2 531 548 1173 1461 2243
GO:0097652	2660	0 2 531 548 1173 1461 2243
GO:0030118	2661	0 2 548 1463
GO:0030120	2662	0 2 548 1463
GO:0036053	2663	0 2 548 1464
GO:0042652	2664	0 2 548 620 1470 1475
GO:0042653	2665	0 2 548 620 1470 1475
GO:1990524	2666	0 2 548 620 1470
GO:1990246	2667	0 2 444 548 620 993 1470 2044 3211 3774
GO:0061617	2668	0 2 548 620 1470
GO:0140275	2669	0 2 548 620 1470
GO:0005744	2670	0 2 548 620 1470
GO:0000276	2671	0 2 548 620 1415 1470 2609
GO:0000275	2672	0 2 548 620 1428 1470 2618
GO:1990677	2673	0 2 548 620 1470
GO:0005753	2674	0 2 548 620 1470 1479 2692
GO:0042721	2675	0 2 548 620 1470
GO:0035632	2676	0 2 548 620 1470
GO:0062011	2677	0 2 548 564 620 1470 1497
GO:0001405	2678	0 2 548 620 1470
GO:0005750	2679	0 2 444 531 548 620 993 1094 1113 1470 1475 2040
GO:0031942	2680	0 2 548 620 1470
GO:0005747	2681	0 2 444 531 548 620 993 1094 1452 1470 1475 2053
GO:0005751	2682	0 2 531 548 620 1113 1470 1475 2208
GO:0032478	2683	0 2 531 548 620 1173 1470 2259
GO:0140497	2684	0 2 531 548 564 1173 1471 1544
GO:0140498	2685	0 2 531 548 564 1173 1471 1544
GO:0030124	2686	0 2 548 1477
GO:0030123	2687	0 2 548 1477
GO:0030131	2688	0 2 548 1477
GO:0044599	2689	0 2 548 1477
GO:1990490	2690	0 2 548 1479
GO:0033176	2691	0 2 548 1479
GO:0045259	2692	0 2 548 1479
GO:0071261	2693	0 2 548 614 1481
GO:0005784	2694	0 2 548 614 1481
GO:0033257	2695	0 2 564 1488
GO:1990111	2696	0 2 531 564 1187 1492 2282
GO:0031597	2697	0 2 531 564 1187 1492 2282
GO:0031027	2698	0 2 531 564 1094 1493
GO:0009342	2699	0 2 531 564 1094 1493
GO:1990565	2700	0 2 564 1497
GO:0005832	2701	0 2 564 1497
GO:0033254	2702	0 2 564 1497
GO:0016465	2703	0 2 564 1497
GO:0140714	2704	0 2 564 1497
GO:1990071	2705	0 2 564 627 1498
GO:1990070	2706	0 2 564 627 1498
GO:1990072	2707	0 2 564 627 1498
GO:0031414	2708	0 2 531 564 1173 1507 2263
GO:0031931	2709	0 2 564 1508
GO:0031932	2710	0 2 564 1508
GO:0016611	2711	0 2 531 564 1094 1515
GO:0016613	2712	0 2 531 564 1094 1515
GO:0016612	2713	0 2 531 564 1094 1515
GO:0034066	2714	0 2 564 1516
GO:0031085	2715	0 2 564 1520
GO:0031084	2716	0 2 564 1520
GO:0031083	2717	0 2 564 1520
GO:0035370	2718	0 2 531 564 1173 1521
GO:0033503	2719	0 2 531 564 1173 1521 1537
GO:0031372	2720	0 2 531 564 1173 1521
GO:0070420	2721	0 2 531 564 1170 1526
GO:0000428	2722	0 2 531 564 1173 1530 2243
GO:0031379	2723	0 2 531 564 1173 1530 2243
GO:1990452	2724	0 2 531 564 1173 1537
GO:1990353	2725	0 2 531 564 1173 1537
GO:0000153	2726	0 2 531 564 1173 1537
GO:0031461	2727	0 2 531 564 1173 1537
GO:0097505	2728	0 2 531 564 1173 1537
GO:0071797	2729	0 2 531 564 1173 1537
GO:0034657	2730	0 2 531 564 1173 1537
GO:1990352	2731	0 2 531 564 1173 1537
GO:0009360	2732	0 2 531 564 1173 1541 2243
GO:0009355	2733	0 2 531 564 1173 1541 2243
GO:0016035	2734	0 2 531 564 1173 1541 2243
GO:0033185	2735	0 2 531 564 1173 1544
GO:0030079	2736	0 2 573 1569
GO:0030078	2737	0 2 573 1569
GO:0009517	2738	0 2 548 573 1457 1570
GO:0009518	2739	0 2 548 573 1457 1570
GO:0110001	2740	0 2 581 1577
GO:0036411	2741	0 2 581 1577
GO:0000126	2742	0 2 581 1583
GO:0034734	2743	0 2 581 1583
GO:0034735	2744	0 2 581 1583
GO:0034740	2745	0 2 581 1583
GO:0070264	2746	0 2 581 1583
GO:0000127	2747	0 2 581 1583
GO:0034730	2748	0 2 607 1609
GO:0034731	2749	0 2 607 1609
GO:0070387	2750	0 2 531 614 1094 1617
GO:0070386	2751	0 2 531 614 1094 1617
GO:0070388	2752	0 2 531 614 1094 1617
GO:0017059	2753	0 2 531 614 1173 1619 2269
GO:0034358	2754	0 2 617 1629
GO:0005947	2755	0 2 531 620 1094 1214 1651 2179
GO:0045244	2756	0 2 531 620 1214 1651 2294
GO:0005962	2757	0 2 531 620 1094 1214 1651 2173
GO:0033290	2758	0 2 652 1664
GO:0016282	2759	0 2 652 1664
GO:0015935	2760	0 2 652 1666
GO:0015934	2761	0 2 652 1666
GO:0033291	2762	0 2 652 1668
GO:0080085	2763	0 2 652 1670
GO:0005786	2764	0 2 652 1670
GO:0048501	2765	0 2 652 1670
GO:0030680	2766	0 2 531 564 652 1102 1673 2206
GO:0030681	2767	0 2 531 564 652 1102 1673 2206
GO:0032040	2768	0 2 652 1674
GO:0030688	2769	0 2 652 1674
GO:0030687	2770	0 2 652 1674
GO:0030686	2771	0 2 652 1674
GO:0016442	2772	0 2 652 1675
GO:0031428	2773	0 2 652 1678
GO:0072588	2774	0 2 652 1678
GO:0000172	2775	0 2 531 564 652 1102 1678 2206
GO:0031479	2776	0 2 668 1685
GO:0031481	2777	0 2 668 1685
GO:0031477	2778	0 2 668 1685
GO:0031484	2779	0 2 668 1685
GO:0031485	2780	0 2 668 1685
GO:0045160	2781	0 2 668 1685
GO:0031478	2782	0 2 668 1685
GO:0031483	2783	0 2 668 1685
GO:0031475	2784	0 2 668 1685
GO:0031476	2785	0 2 668 1685
GO:0031488	2786	0 2 668 1685
GO:0042385	2787	0 2 668 1685
GO:0031486	2788	0 2 668 1685
GO:0031480	2789	0 2 668 1685
GO:0031482	2790	0 2 668 1685
GO:0031487	2791	0 2 668 1685
GO:0031474	2792	0 2 668 1685
GO:0005859	2793	0 2 668 1686
GO:0042567	2794	0 2 688 1690
GO:0042568	2795	0 2 688 1690
GO:0098032	2796	0 3 702 1693
GO:0098033	2797	0 3 702 1693
GO:0039621	2798	0 3 704 1695
GO:0039629	2799	0 3 704 1695
GO:0039619	2800	0 3 704 1695
GO:0039623	2801	0 3 704 1695
GO:0039628	2802	0 3 704 1695
GO:0039622	2803	0 3 704 1695
GO:0039617	2804	0 3 704 1695
GO:0039616	2805	0 3 704 1695
GO:0039627	2806	0 3 704 1695
GO:0039620	2807	0 3 704 1695
GO:0039615	2808	0 3 704 1695
GO:0039618	2809	0 3 704 1695
GO:0032019	2810	0 1 7 725 726 1703
GO:0098593	2811	0 1 7 725 726 1703
GO:0005730	2812	0 1 7 725 726 1703
GO:0044312	2813	0 1 7 725 726 1703
GO:0045170	2814	0 1 7 725 726 1703
GO:1990732	2815	0 1 7 725 726 1703
GO:0031469	2816	0 1 7 725 726 1703
GO:0099091	2817	0 1 7 725 726 1703
GO:0034515	2818	0 1 7 725 726 1703
GO:0005694	2819	0 1 7 725 726 1703
GO:1990934	2820	0 1 7 725 726 1703
GO:0098536	2821	0 1 7 725 726 1703
GO:0098681	2822	0 1 7 725 726 1703
GO:0062159	2823	0 1 7 725 726 1703
GO:0005814	2824	0 1 7 725 726 1703
GO:0097597	2825	0 1 7 725 726 1703
GO:0046858	2826	0 1 7 725 726 1703
GO:0097727	2827	0 1 7 725 726 1703
GO:0098682	2828	0 1 7 725 726 1703
GO:0140453	2829	0 1 7 725 726 1703
GO:0005811	2830	0 1 7 725 726 1703
GO:0043292	2831	0 1 7 396 725 726 965 1703 2019
GO:1990973	2832	0 1 7 725 726 1703
GO:0031411	2833	0 1 7 725 726 1703
GO:0005819	2834	0 1 7 725 726 1703
GO:0005856	2835	0 1 7 725 726 1703
GO:0120293	2836	0 1 7 725 726 1703
GO:0042151	2837	0 1 7 725 726 1703
GO:0140737	2838	0 1 7 725 726 1703
GO:0002102	2839	0 1 7 725 726 1703
GO:0005840	2840	0 1 7 725 726 1703
GO:0010369	2841	0 1 7 725 726 1703
GO:0033009	2842	0 1 7 725 727 1704
GO:0097693	2843	0 1 7 725 727 1704
GO:0016007	2844	0 1 7 725 727 1704
GO:0044223	2845	0 1 7 725 727 1704
GO:0009536	2846	0 1 7 725 727 1704
GO:0005783	2847	0 1 7 725 727 1704
GO:0031094	2848	0 1 7 725 727 1704
GO:0044222	2849	0 1 7 725 727 1704
GO:0044227	2850	0 1 7 725 727 1704
GO:0032047	2851	0 1 7 725 727 1704
GO:0042735	2852	0 1 7 725 727 1704
GO:1990413	2853	0 1 7 725 727 1704
GO:0020022	2854	0 1 7 725 727 1704
GO:0005793	2855	0 1 7 725 727 1704
GO:0140494	2856	0 1 7 725 727 1704
GO:0010168	2857	0 1 7 725 727 1704
GO:0020009	2858	0 1 7 725 727 1704
GO:0110143	2859	0 1 7 725 727 1704
GO:0005773	2860	0 1 7 725 727 1704
GO:0044311	2861	0 1 7 725 727 1704
GO:1990462	2862	0 1 7 725 727 1704
GO:0005801	2863	0 1 7 725 727 1704
GO:0097708	2864	0 1 7 725 727 1704 1709
GO:0033099	2865	0 1 7 725 727 1704
GO:0071212	2866	0 1 7 725 727 1704
GO:0042579	2867	0 1 7 725 727 1704
GO:0061468	2868	0 1 7 725 727 1704
GO:0005794	2869	0 1 7 725 727 1704
GO:0070074	2870	0 1 7 725 727 1704
GO:0005739	2871	0 1 7 725 727 1704
GO:0005634	2872	0 1 7 725 727 1704
GO:0042566	2873	0 1 7 725 727 1704
GO:0140644	2874	0 1 7 726 729 1705
GO:0043263	2875	0 1 7 726 729 1705
GO:0055039	2876	0 1 7 726 729 1705
GO:0085026	2877	0 1 7 208 726 729 833 1705 1780 2936
GO:0020003	2878	0 1 7 208 727 729 833 1706 1780 2936
GO:1903561	2879	0 1 7 727 729 1706 1709
GO:0097730	2880	0 1 7 256 727 882 1708
GO:0031514	2881	0 1 7 256 727 882 1708
GO:0099573	2882	0 1 7 728 1712
GO:0097415	2883	0 1 10 733 1713
GO:0097414	2884	0 1 10 733 1713
GO:0140602	2885	0 1 10 733 1722
GO:1990012	2886	0 1 10 733 1726
GO:0032157	2887	0 1 66 764 1734
GO:0000142	2888	0 1 66 764 1735
GO:0097014	2889	0 1 107 780 1740
GO:0120111	2890	0 1 107 780 1740
GO:0061803	2891	0 1 107 780 783 1741
GO:0045179	2892	0 1 107 780 783 1741
GO:0061802	2893	0 1 107 780 783 1741
GO:0099631	2894	0 1 107 780 783 1741
GO:0097575	2895	0 1 107 780 783 1741
GO:0031097	2896	0 1 107 780 783 1741
GO:1904269	2897	0 1 107 780 783 1741
GO:0098831	2898	0 1 107 780 783 1741
GO:0045180	2899	0 1 107 780 783 1741
GO:0051285	2900	0 1 107 780 783 1741
GO:1990753	2901	0 1 107 780 783 1741
GO:0098834	2902	0 1 107 780 783 1741
GO:0033112	2903	0 1 159 809 1748
GO:0034425	2904	0 1 159 809 1748
GO:0031898	2905	0 1 159 809 1748
GO:0009941	2906	0 1 159 809 1748
GO:0033096	2907	0 1 159 809 1748
GO:0035842	2908	0 1 61 169 747 812 1752
GO:0099535	2909	0 1 172 819 1760
GO:0033166	2910	0 1 172 819 1760
GO:0005614	2911	0 1 172 819 1760
GO:0005604	2912	0 1 172 819 1760
GO:0033165	2913	0 1 172 819 1760
GO:0060102	2914	0 1 172 819 1760
GO:0098965	2915	0 1 172 819 1760
GO:0098966	2916	0 1 172 819 1760
GO:0062040	2917	0 1 172 819 1761
GO:0097311	2918	0 1 172 819 1761
GO:0060387	2919	0 1 172 819 1762
GO:0060388	2920	0 1 172 819 1762
GO:0097515	2921	0 1 172 820 1764
GO:0043591	2922	0 1 172 820 1764
GO:0005619	2923	0 1 172 820 1764 1766
GO:0097514	2924	0 1 172 820 1764
GO:0009276	2925	0 1 172 820 1765
GO:0009275	2926	0 1 172 820 1765
GO:0030445	2927	0 1 172 820 1766
GO:0030446	2928	0 1 172 820 1766
GO:0009530	2929	0 1 172 820 1767
GO:0009531	2930	0 1 172 820 1767
GO:0044219	2931	0 1 208 833 1779
GO:0030430	2932	0 1 208 833 1780
GO:0039643	2933	0 1 208 833 1780
GO:0044094	2934	0 1 208 833 1780
GO:0033647	2935	0 1 208 833 1780
GO:0033655	2936	0 1 208 833 1780
GO:0039715	2937	0 1 208 833 1784
GO:0039714	2938	0 1 208 833 1780 1784 2936
GO:0044175	2939	0 1 208 833 1786
GO:0044384	2940	0 1 208 833 1786
GO:0044188	2941	0 1 208 833 1786
GO:0033645	2942	0 1 208 833 1786
GO:0044160	2943	0 1 208 833 1780 1786 2936
GO:0085037	2944	0 1 208 833 1786
GO:0044167	2945	0 1 208 833 1786
GO:0085042	2946	0 1 208 833 1786
GO:0085039	2947	0 1 208 833 1786
GO:0020002	2948	0 1 208 833 1786
GO:0044191	2949	0 1 208 833 1786
GO:0044200	2950	0 1 208 833 1786
GO:0044162	2951	0 1 208 833 1780 1786 2936
GO:0044178	2952	0 1 208 833 1786
GO:0044173	2953	0 1 208 833 1786
GO:0044386	2954	0 1 208 833 1788
GO:0044176	2955	0 1 208 833 1792
GO:0120026	2956	0 1 208 833 1792
GO:0039679	2957	0 1 208 833 1795
GO:0098592	2958	0 1 228 845 1804
GO:0106186	2959	0 1 228 845 1804
GO:1990780	2960	0 1 228 845 1804
GO:0098541	2961	0 1 228 845 1807
GO:0098557	2962	0 1 228 845 1808
GO:0098556	2963	0 1 228 845 1808
GO:0098559	2964	0 1 228 845 1810
GO:0098560	2965	0 1 228 845 1810
GO:0098540	2966	0 1 228 851 1812
GO:0098551	2967	0 1 228 851 1813
GO:0098550	2968	0 1 228 851 1813
GO:0098558	2969	0 1 228 851 1815
GO:0098555	2970	0 1 228 851 1815
GO:0098860	2971	0 1 234 857 1825
GO:0097516	2972	0 1 234 857 1825
GO:0098861	2973	0 1 234 857 1825
GO:0036419	2974	0 1 245 866 867 1827 1831
GO:0036406	2975	0 1 245 866 869 1828 1829
GO:0030173	2976	0 1 245 867 868 1833 1847
GO:0031303	2977	0 1 245 867 868 1833 1846
GO:0097631	2978	0 1 245 867 868 1833 1838
GO:0005779	2979	0 1 245 867 868 1833 1849
GO:1990701	2980	0 1 245 867 868 1833 1850
GO:0031351	2981	0 1 245 867 868 1833 1853
GO:1990703	2982	0 1 245 867 868 1833 1851
GO:0031166	2983	0 1 245 867 868 1833 1840
GO:1990704	2984	0 1 245 867 868 1833 1845
GO:0099065	2985	0 1 245 867 868 1833 1844
GO:1990702	2986	0 1 245 867 868 1833 1852
GO:0005639	2987	0 1 245 867 868 1833 1842
GO:0031309	2988	0 1 245 867 868 1833 1843
GO:0030176	2989	0 1 245 867 868 1833 1839
GO:0032592	2990	0 1 245 867 868 1833 1837
GO:0099066	2991	0 1 245 867 868 1833 1848 3008
GO:0030285	2992	0 1 245 867 868 1833 1841
GO:0090740	2993	0 1 245 867 868 1833
GO:0044214	2994	0 1 245 867 870 1834 1835
GO:0099699	2995	0 1 245 867 870 1835 1862
GO:0061455	2996	0 1 245 867 870 1835
GO:0120101	2997	0 1 245 867 870 1835
GO:0098752	2998	0 1 245 867 870 1835 1863
GO:0071575	2999	0 1 245 867 870 1835 1861
GO:0120001	3000	0 1 245 867 870 1835
GO:0031306	3001	0 1 245 868 1837
GO:0031304	3002	0 1 245 868 1837
GO:0071628	3003	0 1 245 868 1840
GO:0031311	3004	0 1 245 868 1840
GO:0097636	3005	0 1 245 868 1840
GO:0098949	3006	0 1 245 868 1846
GO:0098955	3007	0 1 245 868 1846
GO:0098675	3008	0 1 245 868 1848
GO:0031354	3009	0 1 245 868 1853
GO:0031352	3010	0 1 245 868 1853
GO:0099033	3011	0 1 245 868 869 1846 1856 3006 3607
GO:0099032	3012	0 1 245 868 869 1846 1856 3006 3606
GO:0099144	3013	0 1 245 869 870 1859 1862
GO:0098753	3014	0 1 245 869 870 1859 1863
GO:0031362	3015	0 1 245 869 870 1859 1861
GO:0031237	3016	0 1 245 870 1861
GO:0098936	3017	0 1 245 870 1862
GO:0098889	3018	0 1 245 870 1862
GO:0000138	3019	0 1 252 873 1866
GO:0000137	3020	0 1 252 873 1866
GO:0005797	3021	0 1 252 873 1866
GO:0009515	3022	0 1 10 252 736 875 1867
GO:0009533	3023	0 1 10 252 736 875 1867
GO:0032541	3024	0 1 252 876 1872
GO:0150088	3025	0 1 253 877 1877
GO:0150087	3026	0 1 253 877 1877
GO:0061176	3027	0 1 253 877 1879
GO:0061177	3028	0 1 253 877 1879
GO:0097449	3029	0 1 256 882 1888
GO:0097456	3030	0 1 256 882 1888
GO:0097454	3031	0 1 256 882 1888 1899 3051
GO:0097387	3032	0 1 256 882 1888
GO:0097455	3033	0 1 256 882 1888
GO:1990761	3034	0 1 256 882 1892 1898
GO:0097463	3035	0 1 256 882 1898
GO:1990812	3036	0 1 256 882 1898 1899 3052
GO:0097733	3037	0 1 7 256 727 882 1708 1898 2880 3529
GO:0097447	3038	0 1 256 882 1898
GO:0030425	3039	0 1 256 882 1898
GO:0060091	3040	0 1 7 256 727 882 1708 1898 2880 3528
GO:1990769	3041	0 1 256 882 1898
GO:1990906	3042	0 1 256 882 1898
GO:0120208	3043	0 1 256 882 1898
GO:0070852	3044	0 1 256 882 1898
GO:0032420	3045	0 1 256 882 1898 1899
GO:0030424	3046	0 1 256 882 1898
GO:0044317	3047	0 1 256 882 1898
GO:0044309	3048	0 1 256 882 1898
GO:1902737	3049	0 1 256 882 1898 1899 3052
GO:0097462	3050	0 1 256 882 1898
GO:0005902	3051	0 1 256 882 1899
GO:0030175	3052	0 1 256 882 1899
GO:0005640	3053	0 1 309 897 908 1913 1916 1933
GO:0005637	3054	0 1 309 897 1913 1921
GO:0033163	3055	0 1 309 897 1916
GO:0030868	3056	0 1 309 897 1916 1917
GO:0030867	3057	0 1 309 897 1916 1917
GO:1903349	3058	0 1 309 897 1916
GO:0098897	3059	0 1 309 897 1916
GO:0030660	3060	0 1 309 897 1916 1918 3084
GO:0030661	3061	0 1 309 897 1916 1918 3084
GO:0033111	3062	0 1 309 897 1916
GO:0030658	3063	0 1 309 897 1916 1918 3084
GO:0031095	3064	0 1 309 897 1916
GO:0010008	3065	0 1 309 897 1916 1918 3084
GO:0032578	3066	0 1 309 897 1916 1918 3084
GO:0030668	3067	0 1 309 897 1916 1918 3084
