Term	Index	Ancestors
GO:0032819	26289	0 19 410 2471 2481 2486 6635 6637 6741 6926 6929 11872 11893 12373 12387 13378 17690 17741 17743 18933 20161 23031 23033 23077 24174
GO:0032825	26290	0 19 410 2471 2481 2485 2486 2487 6635 6637 6647 6741 6745 6746 6848 6901 6929 11872 11883 11893 11933 12383 12387 17690 17723 17741 17742 23031 23032 23078
GO:0045579	26291	0 19 410 2471 2481 2485 2486 2487 6635 6637 6647 6741 6745 6746 6848 6901 6929 11872 11883 11893 11933 12383 12387 17690 17723 17742 17745 23032 23035 23079
GO:0045582	26292	0 19 410 2471 2481 2485 2486 2487 6635 6637 6647 6741 6745 6746 6848 6901 6916 6929 11872 11883 11893 11933 12383 12384 12387 13333 17690 17723 17742 17744 19031 20096 23032 23034 23080 24336
GO:0030890	26293	0 19 410 2471 2481 2486 6635 6637 6741 6926 6929 11872 11893 12373 12387 13378 17690 17743 17745 18933 20161 23033 23035 23081 24174
GO:0042102	26294	0 19 410 2471 2481 2486 6635 6637 6741 6916 6926 6929 11872 11893 12373 12384 12387 13333 13378 17690 17743 17744 18933 19031 20096 20161 23033 23034 23082 24174 24336
GO:0046635	26295	0 19 410 2471 2481 2486 6635 6637 6741 6916 6929 11872 11893 12384 12387 13333 17690 17744 19031 20096 23034 23083 24336
GO:0046645	26296	0 19 410 2471 2481 2486 6635 6637 6741 6916 6929 11872 11893 12384 12387 13333 17690 17744 19031 20096 23034 23084 24336
GO:2000525	26297	0 19 410 2471 2481 2486 6635 6637 6741 6916 6929 11872 11893 12384 12387 13333 17690 17744 19031 20096 23034 23085 24336
GO:2000568	26298	0 19 410 2471 2481 2486 6635 6637 6741 6916 6929 11872 11893 12384 12387 13333 17690 17744 19031 20096 23034 23086 24336
GO:2000558	26299	0 19 410 2471 2472 2481 2483 6635 6638 6644 6650 6657 6743 11873 11880 11899 11900 11918 11963 12065 17695 17696 17712 17747 17750 17763 18081 23037 23039 23052 23088 23092 26301 26342 27561
GO:0002711	26300	0 19 410 2471 2481 2483 6635 6638 6644 6743 11873 11880 11900 11918 17696 17712 17750 17763 23039 23052 23091
GO:0002714	26301	0 19 410 2471 2481 2483 6635 6638 6644 6743 11873 11880 11900 11918 17696 17712 17750 17763 23039 23052 23092
GO:0002735	26302	0 19 410 2471 2472 2481 2487 6635 6638 6650 6657 6746 6955 11873 11899 11900 11963 12065 12600 13493 17695 17696 17751 17752 18081 19281 23040 23041 23093 24510
GO:0002738	26303	0 19 410 2471 2472 2481 2487 6635 6638 6650 6657 6746 6955 11873 11899 11900 11963 12065 12600 13493 17695 17696 17751 18081 19281 23040 23094
GO:0001805	26304	0 19 410 2471 2481 2483 6635 6638 6644 6743 6805 6808 11873 11880 11900 11918 11921 12438 12439 13110 13123 17696 17712 17715 17750 17752 17763 17770 19144 19892 23039 23041 23052 23059 23092 23095 23101 24440 26301 26311 26342 27561
GO:0002894	26305	0 19 410 2471 2481 2483 6635 6638 6644 6743 6805 6808 11873 11880 11900 11918 11921 12438 12439 13110 13123 17696 17712 17715 17750 17752 17763 17770 19144 19892 23039 23041 23052 23059 23092 23096 23101 24440 26301 26311 26342 27561
GO:0002827	26306	0 19 410 2471 2481 2483 6635 6644 6743 11880 11918 17712 17763 23052 23097
GO:0035397	26307	0 19 410 2471 2481 2483 6635 6644 6743 11880 11918 17712 17763 23052
GO:2000318	26308	0 19 410 2471 2481 2483 6635 6644 6743 11880 11918 17712 17763 23052 23098
GO:0002854	26309	0 19 410 2471 2481 2483 2486 6635 6638 6644 6741 6743 6804 6917 11873 11880 11900 11918 11920 12377 12435 13097 13337 17696 17712 17714 17750 17763 17767 18958 19131 20101 23039 23052 23056 23091 23099 24205 26300
GO:0002860	26310	0 19 410 2471 2481 2483 2486 6635 6638 6644 6741 6743 6804 6805 6808 6917 11873 11880 11900 11920 11926 12377 12435 12438 12439 13097 13123 13337 17696 17714 17720 17750 17769 17773 18958 19131 20102 23039 23058 23062 23100 24206
GO:0002885	26311	0 19 410 2471 2481 2483 6635 6644 6743 6805 6808 11880 11921 12438 12439 13110 13123 17715 17770 19144 19892 23059 23101 24440
GO:0030854	26312	0 19 410 2471 2481 2485 2486 2487 6635 6647 6741 6745 6746 6848 6901 11883 11932 11933 12383 17723 17786 17788 23068 23124
GO:0045651	26313	0 19 410 2471 2481 2485 2486 2487 6635 6647 6741 6745 6746 6848 6901 11883 11932 11933 12383 17723 17786 17788 23068 23125
GO:0045657	26314	0 19 410 2471 2481 2485 2486 2487 6635 6647 6741 6745 6746 6848 6901 11883 11932 11933 12383 17723 17786 17788 23068 23126
GO:0045672	26315	0 19 410 2471 2481 2485 2486 2487 6635 6647 6741 6745 6746 6848 6901 11883 11932 11933 12383 17723 17786 17788 23068 23127
GO:0060376	26316	0 19 410 2471 2481 2485 2486 2487 6635 6647 6741 6745 6746 6848 6901 11883 11932 11933 12383 17723 17786 17788 23068 23128
GO:2000452	26317	0 19 410 2471 2477 2486 6636 6715 11885 11886 12331 17732 17736 23075 23076
GO:2000455	26318	0 19 410 2471 2477 2486 6636 6715 11885 11886 12331 17732 17736 23075 23076
GO:2000410	26319	0 19 410 2471 2477 2486 6636 6715 11886 12331 17736 23076
GO:0001924	26320	0 19 410 2471 2485 2486 2487 6637 6647 6848 6901 6929 11893 11933 17742 17745 23079
GO:0033081	26321	0 19 410 2471 2485 2486 2487 6637 6647 6848 6901 6929 11893 11933 17742 17744 23080
GO:0033082	26322	0 19 410 2471 2485 2486 2487 6637 6647 6848 6901 6929 11893 11933 17742 17744 23080
GO:0045583	26323	0 19 410 2471 2485 2486 2487 6637 6647 6848 6901 6929 11893 11933 17742 17744 23080
GO:0045586	26324	0 19 410 2471 2485 2486 2487 6637 6647 6848 6901 6929 11893 11933 17742 17744 23080 23084
GO:0045589	26325	0 19 410 2471 2485 2486 2487 6637 6647 6848 6901 6929 11893 11933 17742 17744 23080
GO:0046637	26326	0 19 410 2471 2485 2486 2487 6637 6647 6848 6901 6929 11893 11933 17742 17744 23080 23083
GO:0033083	26327	0 19 410 2471 2486 6637 6926 6929 11893 13378 17743 17744 20161 23082
GO:0046006	26328	0 19 410 2471 2486 6637 6926 6929 11893 13378 17743 17744 20161 23082
GO:0046013	26329	0 19 410 2471 2486 6637 6926 6929 11893 13378 17743 17744 20161 23082
GO:0046640	26330	0 19 410 2471 2486 6637 6926 6929 11893 13378 17743 17744 20161 23082 23083
GO:0046646	26331	0 19 410 2471 2486 6637 6926 6929 11893 13378 17743 17744 20161 23082 23084
GO:0051133	26332	0 19 410 2471 2486 6637 6929 11893 17744 23083
GO:2000514	26333	0 19 410 2471 2486 6637 6929 11893 17744 23083
GO:2001185	26334	0 19 410 2471 2486 6637 6929 11893 17744 23083
GO:1900279	26335	0 19 410 2471 2486 6637 6916 6929 11893 13333 17744 20096 23083 23085 26333
GO:0048293	26336	0 19 410 2471 2472 2483 2486 6637 6638 6644 6653 6656 6657 6660 6929 11893 11899 11900 11918 11987 12065 12069 17745 17747 17750 17763 18388 23087 23092 26342
GO:0048296	26337	0 19 410 2471 2472 2483 2486 6637 6638 6644 6653 6656 6657 6660 6929 11893 11899 11900 11918 11987 12065 12069 17745 17747 17750 17763 18388 23087 23092 26342
GO:0048299	26338	0 19 410 2471 2472 2483 2486 6637 6638 6644 6653 6656 6657 6660 6929 11893 11899 11900 11918 11987 12065 12069 17745 17747 17750 17763 18388 23087 23092 26342
GO:0048302	26339	0 19 410 2471 2472 2483 2486 6637 6638 6644 6653 6656 6657 6660 6929 11893 11899 11900 11918 11987 12065 12069 17745 17747 17750 17763 18388 23087 23092 26342
GO:0002797	26340	0 19 410 2471 2472 2475 2483 6638 6644 6657 6681 6804 6805 6808 11899 11922 12065 12225 12230 13096 13123 17748 18731 23089 23090
GO:0001807	26341	0 19 410 2471 2483 6638 6644 6805 6808 11900 11918 11921 13110 13123 17750 17763 17770 19892 23091 23101
GO:0002889	26342	0 19 410 2471 2483 6638 6644 11900 11918 17750 17763 23092
GO:0001796	26343	0 19 410 2471 2483 6638 6644 6805 6808 11900 11918 11921 13110 13123 17750 17752 17763 17770 19892 23092 23096 23101 26342
GO:0001799	26344	0 19 410 2471 2483 6638 6644 6805 6808 11900 11918 11921 13110 13123 17750 17752 17763 17770 19892 23092 23096 23101 26342
GO:0001810	26345	0 19 410 2471 2483 6638 6644 6805 6808 11900 11918 11921 13110 13123 17750 17763 17770 19892 23092 23101 26342
GO:0034126	26346	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23103
GO:0034129	26347	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23104
GO:0034133	26348	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23105
GO:0034137	26349	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23106
GO:0034141	26350	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23107
GO:0034145	26351	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23108
GO:0034149	26352	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23109
GO:0034153	26353	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23110
GO:0034157	26354	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23111
GO:0034161	26355	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23112
GO:0034165	26356	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23113
GO:0034169	26357	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23114
GO:0034173	26358	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23115
GO:0034177	26359	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23116
GO:0034181	26360	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23117
GO:2000442	26361	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23118
GO:2000445	26362	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12375 17781 17782 23102 23119
GO:0070430	26363	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12152 12375 17782 17783 18512 23120 23122
GO:0070434	26364	0 19 410 2471 2473 2481 2483 2486 6644 6663 6664 6741 6743 6914 11930 12113 12152 12375 17782 17783 18512 23120 23123
GO:0070429	26365	0 19 410 2471 2473 2482 2483 2486 6644 6663 6665 6772 6774 6914 11930 12114 12152 12740 17783 18565 23121 23122
GO:0070433	26366	0 19 410 2471 2473 2482 2483 2486 6644 6663 6665 6772 6774 6914 11930 12114 12152 12740 17783 18565 23121 23123
GO:0045640	26367	0 19 410 2471 2485 2486 2487 6647 6848 6901 11932 11933 17786 23124
GO:0045658	26368	0 19 410 2471 2485 2486 2487 6647 6848 6901 11932 11933 17786 23124
GO:1903507	26369	0 19 410 2472 2482 2486 6648 6649 6653 6656 6657 6660 6772 11934 11937 11938 11949 11951 11957 11987 12070 17794 17795 17826 17931 17953 23142 23296
GO:0032211	26370	0 19 410 2472 2482 2486 6648 6649 6653 6656 6657 6660 6772 6930 11934 11937 11938 11949 11951 11957 11987 12069 12750 13420 17794 17795 17825 17929 17953 18391 19511 20257 23144 23292 23379 23750 24714 26487
GO:1900269	26371	0 19 410 2472 2482 2486 6648 6649 6653 6656 6657 6660 6772 11934 11937 11938 11949 11951 11957 11987 12069 17794 17795 17825 17929 17953 23144 23293
GO:1904524	26372	0 19 410 2472 2482 2486 6648 6649 6653 6656 6657 6660 6772 11934 11937 11938 11949 11951 11957 11987 12069 17794 17795 17825 17929 17953 23144 23295
GO:0002809	26373	0 19 410 2471 2472 2482 2483 2486 6634 6638 6644 6648 6649 6653 6656 6657 6772 6774 6804 6805 6808 11860 11865 11899 11922 11934 11938 11949 11951 11957 11992 12065 12807 12811 12812 13096 13102 13123 17651 17672 17748 17795 17827 17927 17948 19612 19616 22985 23089 23145 23297 24833
GO:0002811	26374	0 19 410 2471 2472 2482 2483 2486 6634 6638 6644 6648 6649 6653 6656 6657 6772 6774 6804 6805 6808 11860 11865 11899 11922 11934 11938 11949 11951 11957 11992 12065 12807 12811 12812 13096 13101 13123 17651 17672 17748 17795 17827 17927 17948 19612 19888 22985 23145 23298 24979
GO:0032961	26375	0 19 410 2472 2482 2486 6648 6649 6653 6659 6660 6772 11934 11938 11940 11946 11951 11956 11959 11984 11998 12094 17795 17803 17834 17942 17943 18322 23150 23304 23406
GO:1900372	26376	0 19 410 2472 2482 2486 6648 6649 6653 6656 6659 6660 6772 11934 11938 11951 11957 11959 11987 11998 12073 17795 17835 17942 17953 18026 18322 18408 23152 23305 23406 23464
GO:1900398	26377	0 19 410 2472 2482 2486 6648 6649 6653 6656 6659 6660 6772 11934 11938 11951 11957 11959 11987 11998 12073 17795 17835 17942 17953 18026 18322 23152 23306 23406
GO:0031393	26378	0 19 410 2472 2482 2486 6648 6649 6653 6659 6660 6772 11934 11938 11942 11951 11955 11959 11983 12097 17795 17797 17837 17952 18275 23154 23310 26451
GO:0010512	26379	0 19 410 2472 2482 2486 6648 6649 6653 6660 6772 11934 11938 11942 11951 11955 11998 12097 17795 17797 17844 17942 17994 18322 18425 23158 23311 23406
GO:1901352	26380	0 19 410 2472 2482 2486 6648 6649 6653 6660 6772 11934 11938 11942 11951 11955 11998 12097 17795 17797 17844 17942 17994 18322 18425 23158 23312 23406
GO:1905694	26381	0 19 410 2472 2482 2486 6648 6649 6653 6660 6772 11934 11938 11942 11951 11955 11998 12097 17795 17797 17844 17942 17994 18322 18425 23158 23313 23406
GO:1900662	26382	0 19 410 2472 2482 2486 6648 6649 6653 6655 6656 6660 6772 11934 11938 11942 11943 11951 11955 11957 11992 12097 17795 17797 17800 17852 17948 23166 23314
GO:1905569	26383	0 19 410 2472 2482 2486 6648 6649 6653 6655 6656 6772 11934 11938 11943 11951 11957 11992 17795 17800 17859 17948 23170 23315
GO:1900671	26384	0 19 410 2472 2482 2486 6648 6649 6653 6655 6659 6772 11934 11938 11943 11951 11983 17795 17800 17829 17899 23171 23332
GO:1900676	26385	0 19 410 2472 2482 2486 6648 6649 6653 6655 6659 6772 11934 11938 11943 11951 11983 17795 17800 17829 17899 23171 23333
GO:0070454	26386	0 19 410 2472 2482 2486 6648 6649 6653 6656 6772 11934 11938 11951 11957 12016 17795 17871 17973 23185 23318
GO:1901411	26387	0 19 410 2472 2482 2486 6648 6649 6653 6656 6659 6660 6772 11934 11938 11951 11957 11959 11983 11991 12016 12095 17795 17871 17947 17973 18024 18417 23185 23319 23462 23770
GO:1902325	26388	0 19 410 2472 2482 2486 6648 6649 6653 6656 6772 11934 11938 11951 11957 12016 17795 17871 17973 18328 23185 23317
GO:0062133	26389	0 19 410 2472 2482 2486 6648 6649 6653 6656 6659 6660 6772 11934 11938 11951 11957 11959 11983 11991 12095 17795 17884 17947 18024 18417 23194 23321
GO:0120214	26390	0 19 410 2472 2482 2486 6648 6649 6653 6656 6659 6660 6772 11934 11938 11951 11957 11959 11983 11991 12095 17795 17884 17947 18024 23194 23322
GO:1901711	26391	0 19 410 2472 2482 2486 6648 6649 6653 6656 6659 6660 6772 11934 11938 11951 11957 11959 11983 11991 12095 17795 17884 17947 18024 23194 23324
GO:1902006	26392	0 19 410 2472 2482 2486 6648 6649 6653 6656 6659 6660 6772 11934 11938 11951 11957 11959 11983 11991 12095 17795 17884 17947 18024 18417 23194 23325 23463 23771
GO:1902987	26393	0 19 410 2472 2482 2486 6648 6649 6653 6656 6659 6660 6772 11934 11938 11951 11957 11959 11983 11991 12095 17795 17884 17947 18024 23194 23326
GO:1903196	26394	0 19 410 2472 2482 2486 6648 6649 6653 6656 6659 6660 6772 11934 11938 11951 11957 11959 11983 11991 12095 17795 17884 17947 18024 23194 23327
GO:1903249	26395	0 19 410 2472 2482 2486 6648 6649 6653 6656 6659 6660 6772 11934 11938 11951 11957 11959 11983 11991 12095 17795 17884 17947 18024 23194 23328
GO:2001277	26396	0 19 410 2472 2482 2486 6648 6649 6653 6656 6659 6660 6772 11934 11938 11951 11957 11959 11983 11991 12095 17795 17884 17947 18024 23194 23329
GO:0106119	26397	0 19 410 2472 2482 6648 6649 6660 11934 11942 11955 12097 17797 17889 17991 18423 23195 23331
GO:0042986	26398	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 12018 12042 17806 17807 17824 18083 18127 18330 23210 23666
GO:0045220	26399	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 12018 12042 17806 17807 17824 18083 18127 18330 23210 23667
GO:0045224	26400	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 12018 12042 17806 17807 17824 18083 18127 18330 23210 23668
GO:0051544	26401	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 12018 12042 17806 17807 17824 18083 18127 18330 23210 23669
GO:0060050	26402	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 12018 12042 17806 17807 17824 18083 18127 18330 18344 23210 23523 23670
GO:0150142	26403	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 12018 12042 17806 17807 17824 18083 18127 18330 23210 23671
GO:0150145	26404	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 12018 12042 17806 17807 17824 18083 18127 18330 23210 23672
GO:1902730	26405	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 12018 12042 17806 17807 17824 18083 18127 18330 23210
GO:2000526	26406	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 12018 12042 17806 17807 17824 18083 18127 18330 23210
GO:2000560	26407	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 12018 12042 17806 17807 17824 18083 18127 18330 23210 23673
GO:0032056	26408	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11992 12042 12065 17806 17807 17824 18081 18083 18103 18304 18357 23214 23646
GO:0045901	26409	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11992 12042 12065 17806 17807 17824 18081 18083 18103 18304 18357 23214 23644
GO:0045948	26410	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11992 12042 12065 17806 17807 17824 18081 18083 18103 18304 18357 23214 23643
GO:0045975	26411	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11992 12042 12065 17806 17807 17824 18081 18083 18103 18304 18357 23214 23647
GO:0046012	26412	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11992 12042 12065 17806 17807 17824 18081 18083 18103 18304 18357 23214 23648
GO:0070131	26413	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11992 12042 12065 17806 17807 17824 18081 18083 18103 18304 18357 18363 23214 23650
GO:2000767	26414	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11992 12042 12065 17806 17807 17824 18081 18083 18103 18304 18357 23214 23653
GO:1903508	26415	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11987 12070 17806 17807 17826 18084 18108 23220 23296
GO:0032212	26416	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 6930 11935 11937 11938 11963 11965 11970 11987 12069 12388 13420 17806 17807 17825 18082 18108 18391 19042 20257 23221 23292 23512 23750 24376 26582
GO:1900270	26417	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11987 12069 17806 17807 17825 18082 18108 23221 23293
GO:1904525	26418	0 19 410 2472 2481 2486 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11987 12069 17806 17807 17825 18082 18108 23221 23295
GO:0006963	26419	0 19 410 2471 2472 2481 2483 2486 6635 6638 6644 6648 6650 6653 6656 6657 6741 6743 6804 6805 6808 11873 11880 11899 11922 11935 11938 11963 11965 11970 11992 12065 12435 12438 12439 13096 13102 13123 17695 17716 17748 17807 17827 18081 18103 19130 19134 23036 23089 23223 23297 24439
GO:0006967	26420	0 19 410 2471 2472 2481 2483 2486 6635 6638 6644 6648 6650 6653 6656 6657 6741 6743 6804 6805 6808 11873 11880 11899 11922 11935 11938 11963 11965 11970 11992 12065 12435 12438 12439 13096 13101 13123 17695 17716 17748 17807 17827 18081 18103 19130 19888 23036 23223 23298 24981
GO:1900373	26421	0 19 410 2472 2481 2486 6648 6650 6653 6656 6659 6660 6741 11935 11938 11965 11970 11972 11987 11998 12073 17807 17835 18096 18108 18179 18322 18408 23228 23305 23541 23594
GO:1900399	26422	0 19 410 2472 2481 2486 6648 6650 6653 6656 6659 6660 6741 11935 11938 11965 11970 11972 11987 11998 12073 17807 17835 18096 18108 18179 18322 23228 23306 23541
GO:1905014	26423	0 19 410 2472 2481 2486 6648 6650 6653 6656 6659 6660 6741 11935 11938 11965 11970 11972 11983 11987 11991 11998 12073 12095 17807 17835 18096 18102 18108 18177 18179 18322 18419 23228 23307 23541 23590
GO:2001280	26424	0 19 410 2472 2481 2486 6648 6650 6653 6659 6660 6741 11935 11938 11942 11965 11968 11972 11983 12097 17807 17809 17837 18107 18275 23231 23310
GO:0032962	26425	0 19 410 2472 2481 2486 6648 6650 6653 6659 6660 6741 11935 11938 11940 11946 11965 11969 11972 11984 11998 12094 17807 17814 17834 18096 18097 18322 23235 23304 23541
GO:0010513	26426	0 19 410 2472 2481 2486 6648 6650 6653 6660 6741 11935 11938 11942 11965 11968 11998 12097 17807 17809 17844 18096 18146 18322 18425 23238 23311 23541
GO:1901353	26427	0 19 410 2472 2481 2486 6648 6650 6653 6660 6741 11935 11938 11942 11965 11968 11998 12097 17807 17809 17844 18096 18146 18322 18425 23238 23312 23541
GO:1905695	26428	0 19 410 2472 2481 2486 6648 6650 6653 6660 6741 11935 11938 11942 11965 11968 11998 12097 17807 17809 17844 18096 18146 18322 18425 23238 23313 23541
GO:1900663	26429	0 19 410 2472 2481 2486 6648 6650 6653 6655 6656 6660 6741 11935 11938 11942 11943 11965 11968 11970 11992 12097 17807 17809 17811 17852 18103 23246 23314
GO:1905570	26430	0 19 410 2472 2481 2486 6648 6650 6653 6655 6656 6741 11935 11938 11943 11965 11970 11992 17807 17811 17859 18103 23250 23315
GO:0140724	26431	0 19 410 2472 2481 2486 6648 6650 6653 6655 6659 6741 11935 11938 11943 11965 11983 17807 17811 17829 17899 23251
GO:1900672	26432	0 19 410 2472 2481 2486 6648 6650 6653 6655 6659 6741 11935 11938 11943 11965 11983 17807 17811 17829 17899 23251 23332
GO:1900677	26433	0 19 410 2472 2481 2486 6648 6650 6653 6655 6659 6741 11935 11938 11943 11965 11983 17807 17811 17829 17899 23251 23333
GO:0070455	26434	0 19 410 2472 2481 2486 6648 6650 6653 6656 6741 11935 11938 11965 11970 12016 17807 17871 18124 23264 23318
GO:1901412	26435	0 19 410 2472 2481 2486 6648 6650 6653 6656 6659 6660 6741 11935 11938 11965 11970 11972 11983 11991 12016 12095 17807 17871 18102 18124 18177 18417 23264 23319 23592 23770
GO:1902326	26436	0 19 410 2472 2481 2486 6648 6650 6653 6656 6741 11935 11938 11965 11970 12016 17807 17871 18124 18328 23264 23317
GO:0062134	26437	0 19 410 2472 2481 2486 6648 6650 6653 6656 6659 6660 6741 11935 11938 11965 11970 11972 11983 11991 12095 17807 17884 18102 18177 18417 23275 23321
GO:0120215	26438	0 19 410 2472 2481 2486 6648 6650 6653 6656 6659 6660 6741 11935 11938 11965 11970 11972 11983 11991 12095 17807 17884 18102 18177 23275 23322
GO:1900080	26439	0 19 410 2472 2481 2486 6648 6650 6653 6656 6659 6660 6741 11935 11938 11965 11970 11972 11983 11991 12095 17807 17884 18102 18177 18417 23275 23323 23769
GO:1901712	26440	0 19 410 2472 2481 2486 6648 6650 6653 6656 6659 6660 6741 11935 11938 11965 11970 11972 11983 11991 12095 17807 17884 18102 18177 23275 23324
GO:1903197	26441	0 19 410 2472 2481 2486 6648 6650 6653 6656 6659 6660 6741 11935 11938 11965 11970 11972 11983 11991 12095 17807 17884 18102 18177 23275 23327
GO:1903250	26442	0 19 410 2472 2481 2486 6648 6650 6653 6656 6659 6660 6741 11935 11938 11965 11970 11972 11983 11991 12095 17807 17884 18102 18177 23275 23328
GO:2001196	26443	0 19 410 2472 2481 2486 6648 6650 6653 6656 6659 6660 6741 11935 11938 11965 11970 11972 11983 11991 12095 17807 17884 18102 18177 23275 23326 26454
GO:2001278	26444	0 19 410 2472 2481 2486 6648 6650 6653 6656 6659 6660 6741 11935 11938 11965 11970 11972 11983 11991 12095 17807 17884 18102 18177 23275 23329
GO:0106120	26445	0 19 410 2472 2481 6648 6650 6660 11935 11942 11968 12097 17809 17889 18144 18423 23276 23331
GO:0002813	26446	0 19 410 2471 2472 2483 2486 6638 6644 6648 6653 6656 6657 6804 6805 6808 11899 11922 11938 11992 12065 13096 13123 17748 17827 23089 23297
GO:0002816	26447	0 19 410 2471 2472 2483 2486 6638 6644 6648 6653 6656 6657 6804 6805 6808 11899 11922 11938 11992 12065 13096 13123 17748 17827 23089 23297
GO:0080020	26448	0 19 410 2472 2486 6648 6653 6656 6659 6660 11938 11987 11998 12073 17835 18322 18408 23305
GO:2001169	26449	0 19 410 2472 2486 6648 6653 6656 6659 6660 11938 11987 11998 12073 17835 18322 18408 23305 23766
GO:1903528	26450	0 19 410 2472 2486 6648 6653 6656 6659 6660 11938 11987 11998 12073 17835 18322 23306
GO:0031392	26451	0 19 410 2472 2486 6648 6653 6659 6660 11938 11942 11983 12097 17837 18275 23310
GO:1902646	26452	0 19 410 2472 2486 6648 6653 6660 11938 11942 11998 12097 17844 18322 18425 23311
GO:1900678	26453	0 19 410 2472 2486 6648 6653 6655 6656 11938 11943 11992 17859 23315
GO:2001194	26454	0 19 410 2472 2486 6648 6653 6656 6659 6660 11938 11983 11991 12095 17884 23326
GO:0016242	26455	0 19 410 2472 2482 2486 6649 6651 6653 6772 11948 11951 11975 17912 18219 23334 23599
GO:1903147	26456	0 19 410 2472 2482 2486 6649 6651 6653 6772 6930 11948 11951 11975 12750 13420 17912 18219 19511 20256 23334 23601 24702
GO:0033122	26457	0 19 410 2472 2482 2486 6649 6651 6653 6656 6659 6660 6772 11948 11951 11957 11959 11975 11987 11998 12073 17912 17942 17953 18026 18222 18322 18408 23337 23406 23464 23603
